10,10,10,10,10,10,30,10,30,10,30,10,10,10,10,10,10,30,30,10,10,30,10,30,30,30,30,30,10,30,10,30,30,10,30,30,10,30,10,30,30,10,30,30,10,30,30,10,30,30,30,30,10
10,30,30,30,30,10,30,10,30,30,30,10,30,30,30,10,30,30,30,30,10,30,10,10,10,10,10,30,10,10,10,30,30,10,30,30,10,30,10,30,10,30,30,30,10,10,30,30,30,30,30,30,10
10,30,30,30,30,10,30,30,30,30,30,10,30,30,10,10,10,10,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,10,30,30,10,30,10,10,30,30,30,30,10,30,10,30,30,30,30,30,10
10,30,30,10,10,10,10,10,10,10,10,10,30,30,30,30,30,10,30,30,10,30,10,10,10,10,10,10,10,10,10,30,30,10,30,30,10,30,30,10,30,30,30,30,10,30,10,30,10,10,10,10,10
10,30,30,10,30,30,30,30,10,30,30,10,10,10,10,30,30,10,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,10,30,30,10,30,30,10,30,30,30,30,10,30,10,30,30,30,30,30,10
10,30,30,10,30,30,30,30,10,30,30,30,30,30,30,30,30,10,30,30,10,30,30,30,30,30,30,10,30,30,10,30,30,10,30,30,10,30,30,10,30,10,10,30,10,10,30,30,10,30,30,30,10
10,30,30,10,30,30,10,10,10,30,30,10,10,10,10,10,10,10,30,30,10,10,10,10,10,10,30,10,30,30,10,30,30,10,30,30,10,30,30,10,10,30,10,30,10,30,30,30,10,30,30,30,10
10,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,10,30,30,30,30,30,30,10,30,30,10,30,30,10,30,30,10,30,10,10,10,30,10,10,30,30,30,30,10,10,10,10,10
10,30,10,10,10,10,10,10,10,10,10,10,10,10,10,30,10,10,10,10,10,30,30,10,30,30,30,10,30,30,10,30,30,10,30,30,10,30,30,30,30,30,30,30,30,30,30,30,10,30,30,30,10
10,30,30,30,30,10,30,30,30,10,30,30,30,10,30,30,30,30,30,30,10,30,30,10,30,30,30,10,30,30,10,30,30,10,30,30,30,30,30,30,10,30,30,30,30,30,10,10,10,10,30,30,10
10,30,30,10,30,10,30,10,30,10,30,10,30,10,30,30,30,10,30,30,10,30,30,10,10,10,10,10,10,10,10,30,30,10,30,30,30,30,30,30,10,30,30,30,30,30,30,30,10,30,30,30,10
10,30,30,10,30,10,30,10,30,10,30,10,30,10,30,30,30,10,30,30,30,30,30,10,30,30,30,30,30,30,30,30,30,10,10,10,10,10,10,30,10,10,10,10,10,10,10,30,10,30,10,10,10
10,30,30,10,30,30,30,10,30,30,30,10,30,30,30,30,30,10,30,30,30,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,10,30,30,30,30,30,30,30,10,30,30,30,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,10,10,10,10,10,30,30,10,30,30,30,10,30,30,10,30,30,10,30,30,10,30,10,30,30,30,10
10,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,10,30,30,10,30,10,30,10,10,10
10,30,30,30,30,30,30,30,30,30,10,30,30,10,10,10,10,10,30,30,10,30,30,10,30,30,30,10,30,30,10,10,10,10,10,10,30,10,10,10,10,10,10,10,30,30,10,30,30,30,30,30,10
10,30,30,30,30,30,30,30,10,30,30,30,30,30,10,30,30,30,30,30,30,30,30,10,30,30,30,10,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,30,30,10,30,30,30,30,30,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
