9,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,11,30,30,11
9,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,11,30,30,11
9,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,11,30,30,11
9,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,11,30,30,11
9,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,11,30,30,10,30,30,9,30,30,30,30,30,30,30,30,30,30,30,11,30,30,11
9,30,30,17,18,18,18,18,30,30,18,18,18,18,19,30,30,10,30,30,17,18,18,18,18,18,18,18,18,18,18,19,30,30,10,30,30,17,18,18,18,18,18,18,46,18,18,18,18,19,30,30,11
9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11
9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11
9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,46,18,21,30,30,30,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11
9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11
9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11
9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11
17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19
